,cat_x1,cat_y1
0,580.0,1044.5
1,581.0,1043.5
2,580.0,1044.5
3,580.0,1043.5
4,580.0,1043.5
5,579.0,1042.5
6,580.0,1042.5
7,580.0,1043.5
8,581.0,1044.5
9,580.0,1043.5
10,580.0,1042.5
11,580.0,1043.5
12,579.0,1043.5
13,579.0,1041.5
14,579.0,1043.5
15,580.0,1043.5
16,580.0,1043.5
17,580.0,1043.5
18,579.0,1043.5
19,579.0,1042.5
20,580.0,1043.5
21,579.0,1043.5
22,580.0,1042.5
23,579.0,1042.5
24,579.0,1043.5
25,580.0,1043.5
26,579.0,1043.5
27,579.0,1042.5
28,579.0,1043.5
29,578.0,1042.5
30,578.0,1042.5
31,578.0,1042.5
32,579.0,1043.5
33,578.0,1042.5
34,579.0,1042.5
35,579.0,1042.5
36,579.0,1043.5
37,579.0,1042.5
38,580.0,1042.5
39,579.0,1043.5
40,579.0,1043.5
41,580.0,1043.5
42,580.0,1043.5
43,579.0,1042.5
44,579.0,1042.5
45,579.0,1043.5
46,580.0,1041.5
47,581.0,1043.5
48,580.0,1041.5
49,578.0,1043.5
50,580.0,1042.5
51,581.0,1044.5
52,580.0,1043.5
53,579.0,1043.5
54,579.0,1043.5
55,579.0,1044.5
56,580.0,1043.5
57,581.0,1043.5
58,580.0,1042.5
59,579.0,1042.5
60,579.0,1041.5
61,579.0,1042.5
62,580.0,1043.5
63,580.0,1044.5
64,580.0,1042.5
65,579.0,1042.5
66,578.0,1041.5
67,578.0,1041.5
68,578.0,1042.5
69,579.0,1042.5
70,578.0,1042.5
71,578.0,1042.5
72,580.0,1043.5
73,580.0,1043.5
74,580.0,1043.5
75,580.0,1042.5
76,580.0,1042.5
77,579.0,1041.5
78,579.0,1042.5
79,579.0,1042.5
80,579.0,1042.5
81,579.0,1043.5
82,580.0,1042.5
83,580.0,1042.5
84,580.0,1042.5
85,580.0,1041.5
86,580.0,1043.5
87,580.0,1042.5
88,579.0,1042.5
89,579.0,1042.5
90,579.0,1043.5
91,579.0,1042.5
92,580.0,1042.5
93,580.0,1043.5
94,580.0,1042.5
95,579.0,1042.5
96,579.0,1042.5
97,579.0,1042.5
98,579.0,1042.5
99,579.0,1043.5
100,579.0,1041.5
101,579.0,1042.5
102,578.0,1041.5
103,579.0,1042.5
104,580.0,1042.5
105,580.0,1043.5
106,580.0,1042.5
107,579.0,1042.5
108,579.0,1043.5
109,579.0,1042.5
110,579.0,1043.5
111,580.0,1042.5
112,579.0,1043.5
113,579.0,1043.5
114,579.0,1043.5
115,579.0,1042.5
116,579.0,1042.5
117,580.0,1043.5
118,579.0,1043.5
119,580.0,1042.5
120,580.0,1042.5
121,579.0,1042.5
122,579.0,1042.5
123,579.0,1042.5
124,579.0,1042.5
125,579.0,1043.5
126,580.0,1043.5
127,579.0,1042.5
128,579.0,1043.5
129,579.0,1042.5
130,580.0,1042.5
131,579.0,1043.5
132,579.0,1042.5
133,578.0,1043.5
134,579.0,1042.5
135,579.0,1043.5
136,579.0,1043.5
137,580.0,1044.5
138,580.0,1043.5
139,580.0,1042.5
140,579.0,1042.5
141,579.0,1043.5
142,580.0,1043.5
143,580.0,1042.5
144,580.0,1044.5
145,580.0,1043.5
146,580.0,1043.5
147,579.0,1042.5
148,580.0,1043.5
149,580.0,1044.5
150,579.0,1042.5
151,579.0,1043.5
152,579.0,1043.5
153,578.0,1042.5
154,579.0,1043.5
155,579.0,1043.5
156,580.0,1043.5
157,579.0,1042.5
158,579.0,1042.5
159,579.0,1043.5
160,579.0,1042.5
161,579.0,1043.5
162,579.0,1043.5
163,579.0,1043.5
164,579.0,1042.5
165,580.0,1042.5
166,580.0,1042.5
167,580.0,1042.5
168,580.0,1043.5
169,579.0,1042.5
170,579.0,1042.5
171,579.0,1042.5
172,579.0,1042.5
173,580.0,1042.5
174,580.0,1043.5
175,580.0,1041.5
176,580.0,1041.5
177,580.0,1042.5
178,580.0,1041.5
179,580.0,1042.5
180,580.0,1041.5
181,579.0,1041.5
182,579.0,1040.5
183,580.0,1041.5
184,580.0,1040.5
185,579.0,1040.5
186,579.0,1039.5
187,579.0,1039.5
188,579.0,1039.5
189,579.0,1039.5
190,579.0,1038.5
191,579.0,1038.5
192,580.0,1038.5
193,580.0,1038.5
194,579.0,1038.5
195,579.0,1038.5
196,579.0,1037.5
197,579.0,1038.5
198,579.0,1038.5
199,579.0,1037.5
200,580.0,1036.5
201,580.0,1036.5
202,580.0,1036.5
203,580.0,1036.5
204,580.0,1036.5
205,579.0,1036.5
206,579.0,1036.5
207,579.0,1036.5
208,579.0,1036.5
209,579.0,1036.5
210,579.0,1036.5
211,579.0,1036.5
212,579.0,1036.5
213,580.0,1036.5
214,580.0,1036.5
215,580.0,1036.5
216,580.0,1036.5
217,579.0,1036.5
218,579.0,1036.5
219,579.0,1036.5
220,580.0,1036.5
221,579.0,1036.5
222,580.0,1034.5
223,580.0,1036.5
224,579.0,1035.5
225,579.0,1035.5
226,579.0,1035.5
227,578.0,1034.5
228,579.0,1034.5
229,579.0,1034.5
230,579.0,1034.5
231,579.0,1033.5
232,579.0,1033.5
233,579.0,1033.5
234,579.0,1032.5
235,579.0,1032.5
236,579.0,1032.5
237,579.0,1031.5
238,579.0,1031.5
239,579.0,1030.5
240,579.0,1030.5
241,579.0,1030.5
242,579.0,1029.5
243,578.0,1029.5
244,579.0,1029.5
245,579.0,1028.5
246,579.0,1028.5
247,578.0,1027.5
248,579.0,1028.5
249,579.0,1027.5
250,579.0,1025.5
251,579.0,1024.5
252,579.0,1025.5
253,579.0,1024.5
254,579.0,1023.5
255,579.0,1022.5
256,579.0,1023.5
257,579.0,1022.5
258,578.0,1021.5
259,578.0,1020.5
260,578.0,1020.5
261,579.0,1019.5
262,579.0,1019.5
263,579.0,1018.5
264,579.0,1018.5
265,579.0,1017.5
266,579.0,1015.5
267,579.0,1015.5
268,580.0,1015.5
269,579.0,1013.5
270,579.0,1012.5
271,579.0,1012.5
272,580.0,1012.5
