,cat_x1,cat_y1
260,675.0,2633.5
261,675.0,2632.5
262,675.0,2632.5
263,675.0,2631.5
264,675.0,2630.5
265,675.0,2629.5
266,675.0,2629.5
267,675.0,2629.5
268,675.0,2627.5
269,675.0,2628.5
270,675.0,2626.5
271,675.0,2625.5
272,676.0,2625.5
273,676.0,2625.5
274,675.0,2624.5
275,675.0,2623.5
276,675.0,2623.5
277,676.0,2623.5
278,676.0,2622.5
279,676.0,2622.5
280,677.0,2621.5
281,676.0,2620.5
282,676.0,2620.5
283,676.0,2620.5
284,676.0,2619.5
285,676.0,2618.5
286,676.0,2618.5
287,677.0,2616.5
288,677.0,2617.5
289,676.0,2617.5
290,676.0,2616.5
291,676.0,2615.5
292,676.0,2615.5
293,676.0,2613.5
294,676.0,2613.5
295,676.0,2613.5
296,676.0,2611.5
297,676.0,2611.5
298,675.0,2610.5
299,675.0,2609.5
300,675.0,2607.5
301,675.0,2606.5
302,675.0,2606.5
303,675.0,2604.5
304,675.0,2604.5
305,676.0,2603.5
306,676.0,2602.5
307,676.0,2602.5
308,676.0,2602.5
309,675.0,2603.5
310,676.0,2602.5
311,676.0,2602.5
312,676.0,2603.5
313,675.0,2602.5
314,675.0,2602.5
315,676.0,2602.5
316,676.0,2602.5
317,676.0,2602.5
318,676.0,2602.5
319,676.0,2602.5
320,676.0,2602.5
321,676.0,2602.5
322,676.0,2602.5
323,676.0,2602.5
324,675.0,2601.5
325,676.0,2602.5
326,676.0,2602.5
327,676.0,2602.5
328,676.0,2601.5
329,676.0,2602.5
330,676.0,2602.5
331,676.0,2602.5
332,676.0,2602.5
333,676.0,2602.5
334,676.0,2602.5
335,676.0,2601.5
336,676.0,2602.5
337,676.0,2602.5
338,676.0,2601.5
339,676.0,2602.5
340,676.0,2601.5
341,676.0,2602.5
342,676.0,2602.5
343,676.0,2601.5
344,676.0,2602.5
345,675.0,2602.5
346,676.0,2602.5
347,676.0,2602.5
348,676.0,2602.5
349,676.0,2602.5
350,676.0,2602.5
351,675.0,2602.5
352,675.0,2602.5
353,675.0,2602.5
354,676.0,2602.5
355,676.0,2602.5
356,676.0,2602.5
357,676.0,2601.5
358,676.0,2602.5
359,675.0,2602.5
360,676.0,2602.5
361,676.0,2602.5
362,676.0,2602.5
363,676.0,2602.5
364,676.0,2602.5
365,676.0,2602.5
366,676.0,2602.5
367,675.0,2601.5
368,676.0,2602.5
369,677.0,2602.5
370,676.0,2602.5
371,676.0,2601.5
372,677.0,2602.5
373,676.0,2601.5
374,676.0,2602.5
375,676.0,2602.5
376,677.0,2601.5
377,676.0,2602.5
378,676.0,2602.5
379,677.0,2601.5
380,676.0,2602.5
381,676.0,2602.5
382,676.0,2601.5
383,676.0,2602.5
384,676.0,2602.5
385,676.0,2602.5
386,676.0,2601.5
387,676.0,2602.5
388,675.0,2602.5
389,676.0,2602.5
390,676.0,2601.5
391,676.0,2602.5
392,676.0,2602.5
393,676.0,2601.5
394,676.0,2602.5
395,676.0,2602.5
396,676.0,2601.5
397,676.0,2602.5
398,676.0,2602.5
399,676.0,2601.5
400,676.0,2602.5
401,676.0,2601.5
402,676.0,2600.5
403,676.0,2599.5
404,677.0,2597.5
405,677.0,2597.5
406,677.0,2596.5
407,677.0,2596.5
408,677.0,2595.5
409,676.0,2594.5
410,676.0,2594.5
411,676.0,2593.5
412,676.0,2593.5
413,676.0,2591.5
414,676.0,2591.5
415,675.0,2589.5
416,675.0,2589.5
417,675.0,2588.5
