,centerx,centery,circle_x1,circle_y1,circle_x2,circle_y2,circle_x3,circle_y3,rect_x4,rect_y4,rect_x5,rect_y5
112,1119.5,2860.5,792.0,2487.0,1605.5,2763.0,958.5,3339.5,1180.5,272.0,1195.0,1290.5
113,1119.5,2860.5,787.0,2491.0,1604.5,2756.0,962.5,3340.5,1181.5,272.0,1195.0,1290.5
114,1119.5,2860.5,784.0,2494.0,1603.5,2752.0,967.5,3341.5,1182.5,272.0,1193.0,1290.5
115,1119.5,2860.5,780.0,2498.0,1602.5,2747.0,973.5,3344.5,1184.5,272.0,1193.0,1291.5
116,1119.5,2860.5,776.0,2502.0,1599.5,2740.0,978.5,3345.5,1184.5,272.0,1191.0,1290.5
117,1119.5,2860.5,772.0,2506.0,1598.5,2736.0,983.5,3346.5,1186.5,272.0,1190.0,1290.5
118,1118.5,2860.5,767.0,2510.0,1598.5,2731.0,988.5,3348.5,1186.5,272.0,1189.0,1290.5
119,1119.5,2860.5,764.0,2514.0,1595.5,2726.0,993.5,3349.5,1187.5,272.0,1188.0,1290.5
120,1119.5,2860.5,761.0,2517.0,1595.5,2721.0,997.5,3350.5,1188.5,272.0,1187.0,1291.5
121,1119.5,2860.5,757.0,2521.0,1593.5,2716.0,1003.5,3352.5,1189.5,272.0,1186.0,1291.5
122,1119.5,2860.5,754.0,2524.0,1591.5,2712.0,1007.5,3352.5,1190.5,272.0,1185.0,1291.5
123,1119.5,2860.5,752.0,2527.0,1591.5,2708.0,1012.5,3354.5,1191.5,272.0,1184.0,1291.5
124,1119.5,2860.5,748.0,2531.0,1588.5,2703.0,1016.5,3354.5,1191.5,272.0,1183.0,1291.5
125,1119.5,2860.5,746.0,2534.0,1588.5,2699.0,1020.5,3356.5,1192.5,273.0,1182.0,1291.5
126,1118.5,2860.5,742.0,2538.0,1586.5,2696.0,1024.5,3356.5,1193.5,273.0,1181.0,1291.5
127,1119.5,2860.5,739.0,2541.0,1584.5,2691.0,1030.5,3358.5,1194.5,273.0,1181.0,1290.5
128,1119.5,2860.5,736.0,2544.0,1583.5,2686.0,1034.5,3358.5,1195.5,272.0,1179.0,1290.5
129,1120.5,2860.5,733.0,2548.0,1582.5,2682.0,1039.5,3358.5,1196.5,272.0,1178.0,1291.5
130,1119.5,2860.5,731.0,2552.0,1579.5,2677.0,1043.5,3360.5,1196.5,273.0,1177.0,1290.5
131,1119.5,2860.5,727.0,2556.0,1578.5,2673.0,1048.5,3360.5,1197.5,273.0,1176.0,1290.5
132,1119.5,2860.5,724.0,2560.0,1576.5,2669.0,1053.5,3362.5,1198.5,273.0,1175.0,1291.5
133,1119.5,2860.5,721.0,2563.0,1574.5,2665.0,1057.5,3361.5,1199.5,272.0,1174.0,1290.5
134,1119.5,2860.5,720.0,2566.0,1572.5,2661.0,1061.5,3362.5,1199.5,273.0,1173.0,1290.5
