,centerx,centery,circle_x1,circle_y1,circle_x2,circle_y2,circle_x3,circle_y3,rect_x4,rect_y4,rect_x5,rect_y5
0,1126.0,2882.5,1138.5,2388.5,1551.0,3145.0,694.0,3127.0,1086.5,276.5,1230.0,1290.0
1,1126.0,2882.5,1138.0,2389.0,1551.0,3145.0,694.0,3127.0,1086.5,276.5,1230.0,1290.0
2,1126.5,2883.0,1137.5,2389.0,1551.0,3146.0,694.5,3127.5,1085.5,277.5,1230.5,1291.0
3,1126.5,2883.0,1138.0,2389.0,1551.0,3146.0,694.0,3128.0,1086.0,277.0,1230.5,1291.0
4,1126.0,2882.5,1138.0,2388.0,1551.0,3146.0,694.0,3127.0,1086.0,277.0,1231.0,1291.0
5,1126.0,2883.5,1138.0,2389.0,1551.0,3146.0,694.0,3128.0,1086.5,277.0,1229.5,1291.5
6,1126.0,2883.5,1138.5,2389.5,1551.0,3146.0,694.0,3129.0,1086.0,277.0,1231.0,1292.0
7,1126.0,2882.5,1137.5,2389.5,1551.0,3145.0,694.0,3127.5,1086.5,277.0,1230.5,1291.5
8,1126.0,2883.5,1138.5,2388.5,1551.0,3145.0,696.0,3128.5,1086.0,277.0,1230.5,1291.5
9,1126.0,2883.5,1137.5,2389.5,1551.0,3146.0,695.0,3129.5,1086.5,277.0,1230.0,1291.0
10,1126.0,2882.5,1138.5,2389.5,1551.0,3146.0,695.0,3128.5,1085.5,276.0,1229.5,1290.5
11,1126.0,2883.5,1137.5,2389.5,1551.0,3146.0,694.0,3128.0,1085.5,277.0,1230.0,1292.0
12,1126.0,2883.5,1138.5,2389.5,1551.0,3146.0,695.0,3129.0,1086.0,277.0,1229.5,1291.0
13,1126.0,2882.5,1138.0,2389.0,1551.0,3145.0,695.0,3129.0,1086.5,277.0,1230.5,1291.5
14,1126.0,2882.5,1138.0,2388.0,1551.0,3145.0,695.0,3127.5,1086.0,276.5,1230.5,1291.0
15,1126.0,2883.5,1137.5,2388.5,1551.0,3145.0,695.0,3128.5,1087.0,277.5,1230.5,1291.0
16,1127.0,2883.5,1138.0,2389.0,1551.0,3146.0,695.0,3128.5,1087.0,276.5,1231.0,1291.0
17,1126.0,2882.5,1138.0,2388.0,1551.0,3145.0,696.0,3128.5,1086.0,277.0,1230.0,1291.0
18,1126.0,2883.5,1138.0,2389.0,1551.0,3146.0,695.5,3128.5,1086.0,277.0,1231.0,1291.0
19,1126.0,2883.5,1137.5,2389.5,1551.5,3146.5,694.5,3128.5,1086.0,278.0,1230.0,1292.0
20,1126.0,2882.5,1138.5,2389.5,1551.5,3146.5,695.0,3128.5,1086.0,278.0,1230.5,1291.0
21,1127.0,2883.5,1138.5,2389.5,1551.0,3146.0,695.0,3129.5,1086.5,277.5,1230.5,1291.5
22,1127.0,2883.5,1138.5,2389.5,1551.0,3146.0,695.0,3128.5,1087.5,277.5,1231.0,1292.0
23,1126.5,2883.0,1138.0,2390.0,1551.0,3146.0,694.5,3128.5,1088.0,277.0,1229.5,1291.5
24,1126.5,2883.0,1138.0,2389.0,1551.0,3146.0,695.0,3129.0,1089.0,277.0,1231.0,1292.0
25,1126.5,2883.0,1138.0,2389.0,1551.0,3147.0,695.0,3129.0,1089.5,277.0,1231.0,1292.0
26,1126.5,2883.0,1138.0,2389.0,1551.0,3146.0,695.0,3128.0,1090.0,277.0,1230.5,1291.5
27,1126.5,2883.0,1138.0,2389.0,1551.0,3145.0,694.5,3128.5,1091.0,277.0,1230.5,1291.5
28,1126.5,2883.0,1135.0,2389.0,1551.0,3144.0,694.5,3128.5,1092.0,277.0,1230.5,1291.5
29,1126.0,2882.5,1130.0,2389.0,1554.0,3138.0,697.5,3134.5,1092.5,277.0,1230.5,1291.0
30,1126.0,2882.5,1127.5,2388.5,1555.5,3135.5,699.5,3137.5,1094.0,277.0,1230.5,1291.0
31,1126.0,2882.5,1124.5,2388.5,1557.0,3134.0,700.5,3138.5,1095.0,277.0,1230.5,1291.0
32,1126.0,2882.5,1120.0,2389.0,1559.0,3130.0,703.5,3142.5,1097.0,277.0,1231.0,1292.0
33,1126.0,2882.5,1115.5,2388.5,1562.0,3125.0,705.5,3147.5,1098.0,277.0,1230.0,1291.0
34,1125.0,2882.5,1110.5,2389.5,1563.0,3122.0,706.5,3151.5,1099.0,277.0,1230.5,1291.5
35,1125.0,2882.5,1107.5,2389.5,1566.0,3118.0,710.5,3153.5,1100.0,277.0,1229.5,1291.5
36,1125.0,2882.5,1102.5,2388.5,1567.0,3114.0,712.5,3157.5,1101.0,277.0,1230.5,1291.5
37,1125.0,2882.5,1098.5,2389.5,1570.0,3110.0,713.5,3162.5,1101.5,276.5,1230.0,1291.0
38,1125.0,2881.5,1094.0,2390.0,1572.0,3106.0,717.0,3164.5,1104.0,277.0,1230.0,1291.0
39,1125.0,2881.5,1090.0,2390.0,1573.0,3102.0,720.0,3167.5,1104.5,277.0,1230.5,1290.5
40,1125.0,2882.5,1087.0,2390.0,1574.0,3099.0,721.0,3170.5,1105.0,277.0,1229.0,1291.5
41,1125.0,2881.5,1083.0,2390.0,1576.0,3096.0,724.0,3173.5,1106.5,277.0,1229.5,1291.5
42,1125.0,2881.5,1079.0,2391.0,1576.0,3093.0,724.0,3176.5,1106.5,277.0,1229.0,1291.0
43,1125.0,2882.5,1076.0,2391.0,1580.0,3089.0,728.0,3180.5,1108.0,277.0,1229.5,1291.5
44,1125.0,2881.5,1072.0,2392.0,1580.0,3085.0,731.0,3183.5,1110.0,278.0,1229.0,1291.0
45,1125.0,2881.5,1067.0,2392.0,1581.0,3081.0,732.0,3187.5,1110.0,277.0,1229.0,1291.5
46,1126.0,2881.5,1063.0,2392.0,1584.5,3077.5,736.0,3189.5,1112.0,278.0,1229.0,1291.5
47,1125.0,2881.5,1060.0,2392.0,1585.0,3074.0,737.0,3191.5,1113.0,278.0,1228.0,1291.5
