,centerx,centery,circle_x1,circle_y1,circle_x2,circle_y2,circle_x3,circle_y3,rect_x4,rect_y4,rect_x5,rect_y5
19,1123.5,2868.5,1125.0,2372.5,1548.5,3122.5,693.0,3119.0,1086.0,277.5,1228.5,1295.5
20,1123.5,2867.5,1126.0,2372.5,1549.0,3123.0,694.0,3119.0,1086.0,277.5,1228.0,1295.0
21,1123.5,2868.5,1125.0,2372.5,1549.0,3123.0,693.5,3119.5,1086.0,278.0,1228.0,1295.0
22,1123.5,2867.5,1125.0,2372.5,1548.0,3123.0,693.5,3118.5,1086.0,277.5,1228.0,1295.0
23,1123.5,2867.5,1125.0,2372.5,1549.0,3123.0,693.5,3119.5,1086.5,278.0,1228.0,1295.0
24,1123.5,2868.5,1125.0,2372.5,1549.0,3123.0,693.5,3118.5,1087.5,278.0,1228.0,1296.0
25,1123.5,2867.5,1125.0,2372.5,1549.0,3123.0,694.5,3119.5,1087.5,278.0,1228.5,1295.5
26,1123.5,2868.5,1125.0,2372.5,1549.0,3123.0,693.5,3118.5,1088.5,278.0,1228.5,1295.5
27,1123.5,2867.5,1125.0,2372.5,1548.5,3122.5,693.5,3119.5,1089.5,277.0,1228.5,1295.5
28,1123.5,2867.5,1125.0,2372.5,1548.5,3123.5,693.5,3118.5,1090.0,276.5,1228.5,1295.5
29,1123.5,2868.5,1125.0,2372.5,1548.5,3123.5,693.5,3119.5,1090.5,277.0,1228.0,1296.0
30,1123.5,2868.5,1125.0,2373.5,1548.5,3122.5,693.5,3119.5,1091.5,277.0,1228.5,1296.5
31,1124.0,2868.0,1125.0,2372.5,1548.5,3123.5,693.5,3118.5,1092.5,278.0,1228.0,1296.0
32,1123.5,2868.5,1125.0,2372.5,1548.5,3123.5,693.5,3119.5,1093.0,277.5,1227.5,1296.5
33,1124.5,2868.5,1125.0,2372.5,1548.5,3123.5,693.5,3119.5,1095.0,277.5,1229.0,1296.0
34,1123.5,2867.5,1125.0,2372.5,1548.5,3122.5,693.5,3118.5,1096.0,277.5,1228.0,1296.0
35,1123.5,2868.5,1122.0,2373.5,1549.5,3120.5,694.5,3122.5,1096.5,278.0,1228.0,1296.0
36,1123.5,2868.5,1116.0,2372.5,1552.5,3115.5,697.5,3127.5,1098.5,278.0,1228.5,1295.5
37,1122.5,2867.5,1109.0,2372.5,1555.5,3108.5,701.0,3132.0,1099.0,277.5,1228.0,1296.0
38,1123.5,2867.5,1105.0,2372.5,1557.5,3105.5,702.0,3135.0,1100.5,277.0,1228.0,1296.0
39,1123.5,2868.5,1102.0,2372.5,1559.5,3101.5,705.0,3138.0,1101.5,277.0,1227.5,1296.5
40,1122.5,2867.5,1098.0,2372.5,1560.5,3098.5,706.0,3141.0,1102.5,277.0,1227.5,1295.5
41,1123.5,2867.5,1094.0,2373.5,1562.5,3094.5,709.0,3145.0,1103.5,277.0,1228.0,1296.0
42,1123.5,2866.5,1089.0,2372.5,1564.5,3090.5,712.5,3148.5,1105.0,277.0,1227.0,1296.0
43,1123.5,2866.5,1084.0,2372.5,1566.5,3085.5,713.5,3152.5,1105.5,277.5,1227.5,1295.5
44,1122.5,2866.5,1080.0,2373.5,1567.5,3082.5,715.5,3154.5,1106.5,277.5,1226.5,1295.5
45,1122.5,2867.5,1077.0,2373.5,1569.0,3079.0,717.0,3158.0,1108.5,277.5,1227.0,1295.0
46,1122.5,2866.5,1073.0,2373.5,1571.0,3076.0,719.0,3161.0,1109.0,278.0,1226.5,1295.5
47,1123.5,2866.5,1069.0,2373.5,1572.5,3072.5,722.0,3164.0,1110.5,277.5,1226.5,1295.5
48,1122.5,2866.5,1065.0,2374.5,1573.5,3067.5,724.0,3167.0,1110.5,277.5,1226.5,1295.5
49,1122.5,2866.5,1061.0,2374.5,1575.5,3064.5,727.0,3171.0,1112.0,278.0,1226.5,1295.5
50,1122.5,2866.5,1057.0,2375.5,1576.5,3060.5,730.0,3175.0,1112.5,277.5,1226.0,1295.0
51,1123.5,2866.5,1054.0,2375.5,1578.5,3057.5,732.0,3176.0,1113.0,278.0,1226.0,1296.0
52,1122.5,2866.5,1051.0,2376.5,1579.5,3053.5,734.0,3179.0,1114.5,278.5,1226.0,1296.0
53,1122.5,2866.5,1047.0,2376.5,1580.5,3050.5,736.0,3183.0,1116.5,277.5,1225.0,1296.0
54,1122.5,2866.5,1043.0,2377.5,1581.5,3047.5,738.0,3186.0,1116.5,277.5,1225.0,1296.0
55,1123.0,2867.0,1039.0,2377.5,1582.5,3043.5,739.0,3188.0,1118.5,277.5,1225.0,1296.0
56,1123.0,2867.0,1036.0,2378.5,1584.5,3040.5,742.0,3190.0,1118.5,277.5,1224.5,1295.5
57,1123.0,2867.0,1032.0,2378.5,1584.5,3037.5,743.0,3193.0,1120.5,277.5,1225.5,1295.5
58,1123.0,2867.0,1029.0,2379.5,1585.5,3033.5,746.0,3195.0,1120.5,277.5,1224.5,1295.5
59,1123.0,2867.0,1025.0,2379.5,1586.5,3031.5,748.0,3198.0,1122.0,277.0,1224.5,1295.5
60,1123.0,2867.0,1022.0,2380.5,1588.5,3027.5,750.0,3201.0,1122.5,276.5,1224.5,1295.5
61,1123.0,2867.0,1019.0,2381.5,1589.0,3024.0,753.0,3204.0,1124.0,277.0,1224.5,1295.5
62,1123.0,2867.0,1016.0,2381.5,1590.0,3021.0,755.0,3206.0,1125.0,277.0,1223.5,1295.5
63,1123.0,2867.0,1012.0,2381.5,1591.0,3018.0,756.0,3208.0,1126.0,277.0,1224.5,1295.5
64,1123.0,2867.0,1009.0,2382.5,1592.5,3014.5,759.0,3211.0,1128.0,277.0,1223.5,1295.5
65,1123.0,2866.0,1006.0,2383.5,1592.5,3011.5,761.0,3213.0,1129.0,276.0,1223.5,1295.5
66,1123.0,2866.0,1004.0,2383.5,1593.5,3008.5,764.0,3214.0,1130.0,276.0,1223.0,1296.0
67,1123.0,2866.0,1001.0,2384.5,1594.5,3004.5,765.0,3217.0,1131.0,277.0,1222.5,1295.5
68,1123.0,2866.0,997.0,2385.5,1594.5,3002.5,767.0,3218.0,1132.0,276.0,1222.5,1295.5
69,1122.0,2866.0,993.0,2386.5,1596.5,2997.5,771.0,3223.0,1133.0,277.0,1221.5,1295.5
70,1122.0,2867.0,987.0,2389.5,1598.5,2991.5,776.0,3228.0,1134.0,277.0,1221.5,1295.5
71,1122.0,2867.0,982.0,2390.5,1598.5,2986.5,779.0,3232.0,1135.0,277.0,1220.5,1295.5
72,1122.0,2867.0,977.0,2391.5,1600.5,2982.5,783.0,3235.0,1136.0,277.0,1220.5,1295.5
73,1122.0,2867.0,973.0,2392.5,1600.5,2977.5,786.0,3238.0,1136.5,276.5,1219.5,1295.5
74,1122.0,2867.0,970.0,2394.5,1602.5,2974.5,789.0,3240.0,1138.5,276.5,1219.5,1295.5
75,1123.0,2867.0,966.0,2394.5,1602.5,2969.5,792.0,3242.0,1138.5,276.5,1219.0,1295.0
76,1122.0,2867.0,961.0,2396.5,1602.5,2965.5,794.0,3246.0,1139.5,276.5,1217.5,1294.5
77,1122.0,2866.0,958.0,2397.5,1605.5,2961.5,798.0,3249.0,1141.5,276.5,1218.0,1295.0
78,1122.0,2866.0,954.0,2399.5,1604.5,2957.5,802.0,3251.0,1143.0,276.5,1217.5,1295.5
79,1122.0,2867.0,950.0,2400.5,1605.5,2952.5,805.0,3254.0,1144.0,276.5,1216.5,1294.5
80,1123.0,2867.0,947.0,2403.5,1606.5,2949.5,807.5,3256.5,1145.5,276.5,1216.5,1294.5
81,1123.0,2867.0,942.0,2403.5,1607.5,2944.5,811.5,3259.5,1145.5,276.5,1216.0,1295.0
82,1122.0,2867.0,938.0,2405.5,1606.5,2940.5,815.0,3263.0,1146.0,276.0,1215.0,1294.0
83,1122.0,2866.0,934.0,2406.5,1608.5,2936.5,817.0,3264.0,1147.0,276.0,1214.0,1294.0
84,1122.0,2866.0,931.0,2408.5,1608.5,2932.5,820.0,3267.0,1148.0,276.0,1213.5,1293.5
85,1122.0,2866.0,927.0,2409.5,1608.5,2927.5,824.0,3268.0,1149.0,276.0,1213.5,1294.5
86,1122.0,2866.0,923.0,2412.5,1609.5,2924.5,827.0,3272.0,1150.0,276.0,1212.5,1294.5
87,1122.0,2866.0,919.0,2413.5,1609.5,2919.5,831.0,3275.0,1151.0,276.0,1213.0,1295.0
88,1122.0,2866.0,915.0,2416.5,1610.5,2915.5,835.0,3276.0,1152.0,276.0,1212.5,1294.5
89,1122.0,2867.0,912.0,2416.5,1610.5,2912.5,838.0,3280.0,1154.0,276.0,1211.5,1294.5
90,1122.0,2867.0,908.0,2419.5,1610.5,2907.5,841.0,3283.0,1155.0,277.0,1210.0,1295.0
91,1122.0,2867.0,904.0,2422.5,1611.5,2903.5,845.0,3285.0,1156.0,277.0,1209.5,1294.5
92,1122.0,2867.0,900.0,2422.5,1611.5,2898.5,848.0,3288.0,1156.5,277.5,1209.5,1294.5
93,1122.0,2867.0,897.0,2425.5,1611.5,2895.5,851.0,3290.0,1157.5,276.5,1208.5,1295.5
94,1123.0,2868.0,893.0,2428.5,1612.5,2890.5,855.0,3293.0,1159.5,276.5,1208.0,1295.0
95,1123.0,2868.0,889.0,2429.5,1612.5,2887.5,859.0,3295.0,1159.5,276.5,1207.5,1295.5
96,1123.0,2868.0,885.0,2432.5,1612.5,2882.5,862.0,3297.0,1160.5,276.5,1206.5,1295.5
97,1123.0,2868.0,882.0,2432.5,1612.5,2878.5,865.0,3299.0,1161.5,276.5,1206.5,1295.5
98,1123.0,2868.0,879.0,2436.5,1612.5,2875.5,869.0,3300.0,1162.5,276.5,1205.5,1295.5
99,1122.0,2868.0,875.0,2436.5,1611.5,2870.5,873.0,3303.0,1162.5,276.5,1204.5,1295.5
100,1123.0,2868.0,872.0,2440.5,1612.5,2866.5,877.0,3306.0,1164.5,276.5,1204.5,1295.5
101,1123.0,2868.0,868.0,2442.5,1612.5,2861.5,881.0,3307.0,1165.5,277.5,1203.5,1295.5
102,1123.0,2867.0,864.0,2444.5,1612.5,2857.5,884.0,3310.0,1166.5,277.5,1202.5,1295.5
103,1123.0,2867.0,860.0,2446.5,1612.5,2852.5,888.0,3312.0,1166.5,276.5,1202.0,1295.0
104,1123.0,2867.0,856.0,2449.5,1612.5,2848.5,892.0,3313.0,1168.5,276.5,1201.0,1295.0
105,1123.0,2868.0,853.0,2452.5,1611.5,2844.5,896.0,3316.0,1168.5,276.5,1200.5,1295.5
106,1123.0,2868.0,850.0,2453.5,1611.5,2840.5,900.0,3318.0,1169.5,276.5,1199.5,1295.5
107,1123.0,2868.0,846.0,2456.5,1611.5,2834.5,904.0,3321.0,1170.5,276.5,1198.5,1295.5
108,1123.0,2868.0,842.0,2459.5,1611.5,2830.5,908.0,3322.0,1172.5,276.5,1198.5,1295.5
109,1123.0,2868.0,839.0,2461.5,1610.5,2826.5,911.0,3323.0,1172.5,276.5,1197.5,1295.5
110,1124.0,2868.0,836.0,2464.5,1610.5,2823.5,915.0,3326.0,1173.5,276.5,1197.5,1295.5
111,1124.0,2868.0,833.0,2466.5,1610.5,2818.5,920.0,3327.0,1175.5,276.5,1196.5,1295.5
112,1124.0,2868.0,829.0,2468.5,1609.5,2814.5,923.0,3329.0,1175.5,276.5,1195.5,1295.5
113,1123.0,2868.0,825.0,2471.5,1608.5,2810.5,926.0,3331.0,1175.5,276.5,1193.5,1295.5
114,1123.0,2868.0,821.0,2474.5,1608.5,2806.5,931.0,3334.0,1177.5,277.5,1194.0,1296.0
115,1123.0,2868.0,818.0,2477.5,1608.5,2801.5,935.0,3335.0,1178.5,277.5,1192.5,1296.5
116,1123.0,2868.0,815.0,2480.5,1607.5,2796.5,940.0,3336.0,1179.5,276.5,1192.5,1295.5
117,1123.0,2868.0,811.0,2482.5,1606.5,2792.5,944.0,3338.0,1179.5,276.5,1191.0,1296.0
118,1123.0,2868.0,807.0,2485.5,1605.5,2787.5,948.0,3340.0,1180.5,277.5,1191.0,1296.0
119,1123.0,2868.0,804.0,2488.5,1605.5,2783.5,951.0,3341.0,1181.5,276.5,1189.0,1296.0
120,1124.0,2868.0,801.0,2491.5,1604.5,2779.5,956.0,3343.0,1182.5,276.5,1188.5,1296.5
121,1123.0,2868.0,798.0,2494.5,1603.5,2775.5,960.0,3344.0,1184.5,277.5,1188.5,1295.5
122,1123.0,2868.0,795.0,2496.5,1602.5,2771.5,964.0,3345.0,1184.5,277.5,1187.0,1296.0
123,1123.0,2868.0,791.0,2499.5,1601.5,2765.5,969.0,3346.0,1184.5,276.5,1185.0,1296.0
124,1124.0,2868.0,788.0,2503.5,1600.5,2762.5,972.0,3348.0,1186.5,277.5,1185.0,1296.0
125,1123.0,2868.0,785.0,2505.5,1599.5,2758.5,977.0,3350.0,1185.5,276.5,1184.0,1296.0
126,1124.0,2868.0,783.0,2508.5,1598.5,2754.5,980.0,3351.0,1187.5,276.5,1183.5,1295.5
127,1124.0,2868.0,779.0,2511.5,1598.5,2749.5,985.0,3351.0,1188.5,276.5,1183.5,1296.5
128,1123.0,2868.0,776.0,2513.5,1596.5,2745.5,988.0,3352.0,1188.5,277.5,1182.5,1295.5
129,1123.0,2868.0,773.0,2517.5,1595.5,2742.5,992.0,3353.0,1189.5,277.5,1180.5,1295.5
130,1123.0,2868.0,770.0,2519.5,1594.5,2737.5,996.0,3354.0,1190.5,277.5,1180.5,1295.5
131,1123.0,2868.0,767.0,2523.5,1593.5,2733.5,1000.0,3356.0,1190.5,277.5,1180.0,1296.0
132,1124.0,2868.0,765.0,2525.5,1592.5,2730.5,1004.0,3357.0,1192.5,277.5,1178.0,1295.0
133,1123.0,2868.0,761.0,2529.5,1590.5,2725.5,1008.0,3357.0,1192.5,277.5,1176.5,1294.5
134,1123.0,2868.0,758.0,2531.5,1589.5,2721.5,1012.0,3358.0,1193.5,276.5,1176.5,1295.5
135,1124.0,2868.0,756.0,2535.5,1589.5,2718.5,1016.0,3360.0,1194.5,276.5,1175.5,1294.5
136,1123.0,2868.0,753.0,2538.5,1587.5,2714.5,1020.0,3361.0,1194.5,276.5,1175.0,1295.0
137,1123.0,2868.0,750.0,2541.5,1585.5,2710.5,1024.0,3362.0,1195.5,276.5,1173.5,1294.5
138,1123.0,2868.0,748.0,2544.5,1584.5,2707.5,1028.0,3363.0,1195.5,276.5,1172.5,1294.5
139,1123.0,2868.0,745.0,2547.5,1583.5,2702.5,1033.0,3364.0,1196.5,276.5,1171.5,1294.5
140,1123.0,2868.0,743.0,2550.5,1581.5,2699.5,1036.0,3364.0,1197.5,276.5,1170.5,1294.5
141,1123.0,2868.0,740.0,2553.5,1581.5,2695.5,1041.0,3365.0,1197.5,276.5,1170.5,1294.5
142,1123.0,2868.0,738.0,2557.5,1578.5,2691.5,1044.0,3366.0,1199.5,276.5,1169.5,1294.5
143,1123.0,2868.0,734.0,2559.5,1577.5,2687.5,1048.0,3366.0,1198.5,276.5,1167.5,1294.5
144,1123.0,2868.0,732.0,2563.5,1576.5,2683.5,1052.0,3366.0,1200.5,276.5,1166.5,1294.5
145,1124.0,2869.0,730.0,2566.5,1574.5,2681.5,1056.0,3367.0,1200.5,276.5,1165.5,1295.5
146,1123.0,2868.0,727.0,2570.5,1572.5,2676.5,1060.0,3368.0,1200.5,276.5,1165.5,1294.5
147,1123.0,2868.0,725.0,2572.5,1571.5,2673.5,1064.0,3369.0,1201.5,276.5,1164.5,1294.5
148,1123.0,2868.0,723.0,2576.5,1570.5,2669.5,1068.0,3369.0,1202.5,276.5,1162.5,1294.5
149,1123.0,2869.0,720.0,2580.5,1567.5,2666.5,1072.0,3370.0,1202.5,277.5,1162.5,1294.5
150,1123.0,2869.0,718.0,2583.5,1566.5,2662.5,1076.0,3370.0,1203.5,276.5,1161.0,1295.0
151,1123.0,2869.0,715.0,2587.5,1564.5,2658.5,1080.0,3371.0,1204.5,276.5,1159.0,1295.0
152,1123.0,2869.0,713.0,2590.5,1562.5,2655.5,1085.0,3371.0,1204.5,276.5,1158.5,1294.5
153,1123.0,2869.0,711.0,2593.5,1560.5,2650.5,1089.0,3371.0,1204.5,276.5,1157.5,1294.5
154,1123.0,2869.0,709.0,2596.5,1559.5,2647.5,1092.0,3372.0,1205.5,276.5,1158.0,1295.0
155,1123.0,2869.0,706.0,2600.5,1558.5,2644.5,1097.0,3372.0,1206.5,276.5,1156.5,1294.5
156,1123.0,2869.0,705.0,2603.5,1555.5,2640.5,1100.0,3372.0,1206.5,276.5,1154.5,1295.5
157,1123.0,2869.0,702.0,2607.5,1553.5,2637.5,1104.0,3372.0,1206.5,276.5,1154.5,1295.5
158,1123.0,2869.0,700.0,2611.5,1551.5,2634.5,1108.0,3373.0,1207.5,276.5,1153.0,1295.0
159,1124.0,2870.0,699.0,2614.5,1550.5,2630.5,1113.0,3373.0,1208.5,276.5,1152.5,1294.5
160,1123.0,2869.0,696.0,2618.5,1547.5,2626.5,1116.0,3373.0,1208.5,277.5,1150.5,1295.5
161,1123.0,2869.0,694.0,2621.5,1546.5,2624.5,1120.0,3373.0,1208.5,276.5,1150.5,1295.5
162,1123.0,2870.0,693.0,2624.5,1544.5,2620.5,1124.0,3373.0,1210.5,276.5,1149.5,1295.5
163,1123.0,2870.0,690.0,2628.5,1541.5,2617.5,1127.0,3373.0,1209.5,276.5,1147.5,1295.5
164,1123.0,2870.0,689.0,2631.5,1540.5,2614.5,1131.0,3373.0,1210.5,276.5,1147.0,1296.0
165,1123.0,2870.0,687.0,2635.5,1538.5,2610.5,1136.0,3373.0,1210.5,276.5,1145.5,1295.5
166,1123.0,2869.0,685.0,2638.5,1535.5,2606.5,1140.0,3373.0,1210.5,276.5,1144.5,1295.5
167,1123.0,2869.0,683.0,2642.5,1533.5,2604.5,1144.0,3373.0,1211.5,276.5,1143.5,1295.5
168,1123.0,2869.0,682.0,2645.5,1532.5,2600.5,1147.0,3373.0,1212.5,276.5,1143.5,1295.5
169,1123.0,2869.0,680.0,2649.5,1529.5,2598.5,1151.0,3373.0,1212.5,276.5,1141.5,1295.5
170,1123.0,2869.0,677.0,2652.5,1528.5,2594.5,1155.0,3373.0,1213.5,276.5,1141.5,1295.5
171,1124.0,2869.0,676.0,2655.5,1525.5,2591.5,1159.0,3372.0,1212.5,276.5,1139.5,1295.5
172,1124.0,2869.0,675.0,2658.5,1524.5,2589.5,1162.0,3372.0,1213.5,276.5,1138.5,1295.5
173,1123.0,2869.0,674.0,2662.5,1521.5,2585.5,1165.0,3372.0,1214.5,276.5,1138.5,1295.5
174,1123.0,2869.0,672.0,2666.5,1519.5,2582.5,1170.0,3371.0,1213.5,275.5,1136.0,1295.0
175,1123.0,2869.0,670.0,2669.5,1517.5,2579.5,1174.0,3371.0,1214.5,276.5,1135.5,1294.5
176,1124.0,2869.0,669.0,2672.5,1515.5,2576.5,1177.0,3371.0,1215.5,275.5,1134.5,1295.5
177,1124.0,2869.0,667.0,2676.5,1513.5,2573.5,1181.0,3370.0,1215.5,275.5,1133.5,1295.5
178,1124.0,2869.0,665.0,2680.5,1509.5,2569.5,1186.0,3369.0,1215.5,276.5,1133.0,1295.0
179,1124.0,2869.0,664.0,2685.5,1507.5,2565.5,1191.0,3369.0,1216.5,275.5,1131.5,1295.5
180,1123.0,2869.0,662.0,2688.5,1505.5,2563.5,1195.0,3369.0,1216.0,276.0,1131.0,1295.0
181,1123.0,2870.0,661.0,2691.5,1502.5,2560.5,1197.0,3368.0,1216.0,276.0,1128.5,1294.5
182,1123.0,2870.0,660.0,2695.5,1501.5,2558.5,1201.0,3367.0,1217.0,276.0,1128.5,1295.5
183,1123.0,2870.0,659.0,2700.5,1497.5,2553.5,1206.0,3367.0,1217.0,276.0,1126.5,1294.5
184,1123.0,2870.0,656.0,2704.5,1494.5,2551.5,1210.0,3366.0,1217.5,275.5,1125.5,1295.5
185,1123.0,2870.0,656.0,2708.5,1491.5,2547.5,1214.0,3365.0,1217.5,275.5,1124.5,1295.5
186,1123.0,2870.0,654.0,2710.5,1489.5,2545.5,1218.0,3365.0,1217.5,275.5,1124.5,1294.5
187,1124.0,2870.0,653.0,2714.5,1488.5,2542.5,1220.0,3364.0,1217.5,275.5,1122.5,1295.5
188,1124.0,2870.0,652.0,2718.5,1486.5,2541.5,1224.0,3364.0,1218.5,276.5,1121.5,1295.5
189,1124.0,2870.0,651.0,2721.5,1482.5,2537.5,1228.0,3363.0,1218.5,276.5,1120.5,1295.5
190,1123.0,2870.0,649.0,2728.5,1479.5,2533.5,1234.0,3362.0,1218.5,276.5,1119.5,1295.5
191,1123.0,2870.0,648.0,2731.5,1475.5,2530.5,1237.0,3361.0,1218.5,276.5,1118.5,1295.5
192,1123.0,2870.0,647.0,2734.5,1475.5,2528.5,1241.0,3360.0,1219.5,276.5,1117.5,1295.5
193,1124.0,2871.0,646.0,2737.5,1471.5,2526.5,1244.0,3360.0,1219.5,277.5,1116.5,1295.5
194,1124.0,2871.0,645.0,2741.5,1470.5,2523.5,1248.0,3359.0,1218.5,277.5,1115.0,1296.0
195,1124.0,2871.0,644.0,2745.5,1466.5,2520.5,1251.0,3358.0,1219.5,276.5,1114.0,1295.0
196,1124.0,2871.0,643.0,2748.5,1464.5,2518.5,1254.0,3357.0,1220.5,276.5,1113.5,1294.5
197,1124.0,2870.0,642.0,2752.5,1460.5,2514.5,1259.0,3356.0,1219.5,276.5,1112.0,1295.0
198,1124.0,2870.0,641.0,2756.5,1458.5,2511.5,1263.0,3354.0,1220.5,276.5,1111.0,1295.0
199,1124.0,2870.0,640.0,2760.5,1455.5,2510.5,1266.0,3353.0,1219.5,276.5,1110.5,1294.5
200,1124.0,2870.0,640.0,2762.5,1453.5,2507.5,1269.0,3353.0,1220.5,276.5,1108.5,1295.5
201,1124.0,2870.0,639.0,2766.5,1451.5,2504.5,1273.0,3351.0,1220.5,276.5,1107.5,1295.5
202,1124.0,2870.0,638.0,2771.5,1447.5,2502.5,1277.0,3349.0,1220.5,275.5,1107.5,1295.5
203,1124.0,2870.0,638.0,2774.5,1445.5,2499.5,1281.0,3349.0,1220.5,275.5,1105.5,1295.5
204,1124.0,2871.0,637.0,2778.5,1442.5,2498.5,1284.0,3348.0,1220.5,276.5,1105.5,1295.5
205,1124.0,2871.0,636.0,2783.5,1438.5,2494.5,1288.0,3346.0,1220.5,276.5,1103.5,1295.5
206,1124.0,2871.0,635.0,2787.5,1435.5,2490.5,1292.0,3344.0,1221.5,276.5,1103.0,1296.0
207,1124.0,2870.0,635.0,2791.5,1431.5,2489.5,1296.0,3343.0,1221.5,276.5,1101.5,1295.5
208,1124.0,2870.0,634.0,2794.5,1429.5,2486.5,1299.0,3342.0,1220.5,276.5,1100.5,1295.5
209,1124.0,2870.0,634.0,2798.5,1427.5,2485.5,1303.0,3341.0,1221.5,277.5,1099.5,1296.5
210,1124.0,2870.0,633.0,2802.5,1423.5,2481.5,1307.0,3338.0,1221.5,276.5,1098.5,1295.5
211,1124.0,2870.0,632.0,2806.5,1421.5,2479.5,1311.0,3337.0,1221.5,276.5,1097.0,1296.0
212,1124.0,2871.0,632.0,2809.5,1418.5,2478.5,1313.0,3336.0,1221.5,276.5,1095.0,1295.0
213,1124.0,2870.0,632.0,2812.5,1416.5,2476.5,1317.0,3336.0,1221.5,276.5,1094.5,1295.5
214,1124.0,2871.0,630.0,2816.5,1413.5,2474.5,1319.0,3335.0,1220.5,276.5,1094.5,1295.5
215,1124.0,2871.0,630.0,2820.5,1410.5,2471.5,1323.0,3333.0,1221.5,276.5,1093.5,1295.5
216,1124.0,2871.0,630.0,2824.5,1406.5,2468.5,1327.0,3331.0,1221.5,276.5,1091.5,1295.5
217,1124.0,2870.0,630.0,2829.5,1402.5,2466.5,1332.0,3328.0,1221.5,276.5,1091.5,1295.5
218,1124.0,2870.0,629.0,2833.5,1399.5,2463.5,1336.0,3327.0,1221.5,276.5,1089.5,1295.5
219,1124.0,2871.0,629.0,2837.5,1397.5,2462.5,1339.0,3326.0,1221.5,276.5,1089.5,1295.5
220,1124.0,2871.0,629.0,2841.5,1393.5,2459.5,1343.0,3324.0,1221.5,276.5,1087.0,1296.0
221,1124.0,2871.0,629.0,2844.5,1390.5,2457.5,1346.0,3322.0,1221.5,276.5,1086.0,1295.0
222,1125.0,2871.0,629.0,2848.5,1387.5,2456.5,1349.0,3320.0,1221.5,276.5,1084.5,1294.5
223,1125.0,2871.0,628.0,2852.5,1384.5,2453.5,1352.0,3319.0,1221.5,276.5,1084.5,1295.5
224,1125.0,2871.0,628.0,2856.5,1380.5,2451.5,1356.0,3316.0,1221.5,276.5,1084.0,1295.0
225,1125.0,2871.0,628.0,2860.5,1378.5,2449.5,1360.0,3315.0,1221.5,276.5,1082.0,1295.0
226,1125.0,2870.0,628.0,2864.5,1374.5,2447.5,1364.0,3313.0,1220.5,276.5,1081.5,1294.5
227,1124.0,2870.0,628.0,2868.5,1370.5,2444.5,1367.0,3311.0,1221.5,276.5,1080.0,1295.0
228,1125.0,2870.0,628.0,2872.5,1367.5,2443.5,1371.0,3309.0,1221.5,276.5,1078.5,1294.5
229,1125.0,2870.0,628.0,2875.5,1364.5,2441.5,1373.0,3307.0,1221.5,276.5,1078.0,1295.0
230,1124.0,2871.0,628.0,2880.5,1360.5,2440.5,1377.0,3305.0,1220.5,276.5,1076.5,1294.5
231,1124.0,2870.0,628.0,2884.5,1357.5,2437.5,1380.0,3303.0,1221.5,276.5,1076.0,1295.0
