,centerx,centery,circle_x1,circle_y1,circle_x2,circle_y2,circle_x3,circle_y3,rect_x4,rect_y4,rect_x5,rect_y5
0,1109.0,2853.0,1539.5,3102.5,681.0,3109.5,1102.0,2357.0,1082.0,278.5,1224.5,1297.5
1,1110.0,2854.0,1539.5,3102.5,681.5,3110.0,1103.0,2358.0,1082.5,279.0,1224.5,1296.5
2,1111.5,2855.5,1541.0,3104.0,683.0,3110.5,1104.0,2358.0,1083.0,279.5,1226.5,1297.5
3,1111.0,2855.0,1541.0,3104.0,682.0,3109.5,1103.0,2358.0,1083.0,278.5,1225.0,1298.0
4,1111.0,2855.0,1542.0,3104.0,682.0,3110.5,1104.0,2358.0,1083.5,279.0,1226.5,1298.5
5,1111.0,2856.0,1542.0,3105.0,682.5,3110.0,1104.0,2359.0,1083.5,279.0,1226.0,1298.0
6,1111.0,2855.0,1541.5,3104.0,682.5,3111.0,1103.5,2358.5,1083.0,279.5,1225.5,1298.5
7,1111.0,2855.0,1540.0,3103.5,681.5,3111.0,1103.0,2358.0,1082.5,279.0,1225.0,1298.0
8,1110.5,2854.5,1541.5,3104.0,682.5,3111.0,1103.0,2358.0,1083.0,279.5,1225.5,1298.5
9,1110.0,2855.0,1541.0,3104.0,682.0,3110.5,1102.5,2357.5,1083.5,279.0,1224.5,1298.5
10,1110.0,2854.0,1541.0,3104.0,681.5,3109.0,1103.5,2357.5,1082.5,279.0,1225.5,1297.5
11,1110.0,2854.0,1541.5,3104.5,682.0,3110.5,1102.5,2357.5,1082.5,278.0,1225.0,1297.0
12,1111.0,2854.0,1541.0,3103.0,682.0,3109.5,1104.0,2357.0,1083.0,278.5,1225.5,1297.5
13,1110.0,2854.0,1540.0,3102.0,681.0,3108.5,1103.5,2357.5,1082.0,278.5,1225.0,1297.0
14,1110.0,2855.0,1539.5,3103.5,681.5,3110.0,1103.0,2358.0,1082.0,278.5,1224.5,1297.5
15,1110.0,2855.0,1540.5,3104.5,681.5,3111.0,1104.0,2358.0,1082.5,280.0,1225.0,1298.0
16,1110.0,2854.0,1541.0,3104.0,682.0,3111.0,1103.5,2358.5,1082.5,280.0,1225.0,1298.0
17,1110.0,2854.0,1540.5,3104.5,681.5,3110.0,1103.0,2358.0,1082.5,279.0,1226.0,1298.0
18,1111.0,2855.0,1540.5,3104.5,682.5,3110.0,1104.0,2358.0,1082.5,279.0,1226.5,1297.5
19,1110.0,2855.0,1540.5,3103.5,681.5,3110.0,1104.0,2358.0,1082.5,279.0,1224.5,1297.5
20,1110.0,2854.0,1541.0,3104.0,682.5,3110.0,1104.0,2358.0,1082.0,278.5,1225.0,1298.0
21,1110.0,2854.0,1541.5,3103.0,682.5,3110.0,1104.0,2358.0,1083.0,278.5,1227.0,1297.0
22,1110.0,2853.0,1540.0,3102.0,682.5,3109.0,1104.0,2357.0,1083.0,278.5,1225.0,1297.0
23,1110.0,2853.0,1540.0,3103.0,682.0,3109.5,1103.0,2357.0,1082.5,278.0,1225.0,1297.0
24,1110.0,2854.0,1541.0,3104.0,682.0,3109.5,1104.0,2358.0,1083.0,277.5,1226.5,1297.5
25,1110.0,2854.0,1540.0,3103.0,681.5,3109.0,1104.0,2358.0,1082.5,278.0,1224.5,1297.5
26,1110.0,2854.0,1540.0,3103.0,682.0,3109.5,1104.0,2358.0,1082.5,278.0,1225.0,1297.0
27,1111.0,2854.0,1541.0,3104.0,682.0,3109.5,1104.0,2359.0,1082.5,278.0,1225.0,1297.0
28,1110.0,2854.0,1541.0,3104.0,681.0,3109.5,1104.0,2359.0,1083.0,278.5,1225.0,1297.0
29,1110.0,2854.0,1541.0,3104.0,681.0,3110.5,1104.0,2359.0,1082.5,279.0,1225.5,1298.5
30,1110.0,2855.0,1541.0,3105.0,681.0,3109.5,1104.0,2359.0,1082.5,278.0,1225.5,1298.5
31,1110.0,2855.0,1540.0,3104.0,681.0,3109.5,1104.0,2359.0,1082.0,278.5,1225.0,1297.0
32,1110.0,2854.0,1540.5,3103.0,682.0,3109.5,1103.5,2358.5,1082.5,279.0,1225.0,1298.0
33,1110.0,2855.0,1540.0,3104.0,682.0,3109.5,1103.5,2358.5,1082.0,278.5,1225.5,1297.5
34,1110.0,2855.0,1541.0,3104.0,682.0,3110.5,1103.5,2358.5,1082.0,279.5,1224.5,1298.5
35,1110.0,2854.0,1541.0,3104.0,682.0,3109.5,1103.5,2358.5,1082.5,279.0,1224.5,1297.5
36,1111.0,2855.0,1541.0,3104.0,681.5,3109.0,1103.5,2358.5,1082.5,279.0,1225.0,1297.0
37,1110.0,2855.0,1541.0,3104.0,682.5,3110.0,1103.0,2359.0,1081.5,279.0,1225.0,1297.0
38,1111.0,2855.0,1541.0,3104.0,681.5,3110.0,1103.0,2358.0,1082.0,279.5,1225.5,1297.5
39,1110.0,2855.0,1541.0,3104.0,682.0,3110.5,1103.0,2359.0,1082.0,279.5,1224.0,1298.0
40,1110.0,2855.0,1541.0,3105.0,681.0,3110.5,1103.5,2359.5,1083.0,279.5,1225.5,1297.5
41,1110.0,2855.0,1541.0,3105.0,681.0,3109.5,1103.0,2359.0,1084.0,279.5,1225.0,1298.0
42,1110.0,2855.0,1541.0,3104.0,681.0,3110.5,1104.0,2359.0,1084.5,279.0,1225.5,1298.5
43,1110.0,2855.0,1540.0,3104.0,681.0,3110.5,1103.0,2360.0,1084.5,278.0,1225.5,1297.5
44,1110.0,2855.0,1540.0,3104.0,680.5,3110.0,1103.0,2359.0,1086.0,278.5,1224.5,1298.5
45,1110.0,2855.0,1540.0,3104.0,681.5,3110.0,1103.0,2358.0,1086.5,279.0,1224.5,1297.5
46,1110.0,2855.0,1540.0,3104.0,681.5,3110.0,1104.0,2359.0,1087.5,278.0,1225.5,1297.5
47,1110.0,2854.0,1540.0,3104.0,682.0,3109.5,1103.0,2358.0,1088.0,277.5,1224.5,1297.5
48,1110.0,2854.0,1540.0,3104.0,681.0,3109.5,1103.0,2358.0,1089.5,278.0,1224.0,1297.0
49,1110.0,2854.0,1541.0,3104.0,682.0,3109.5,1103.0,2359.0,1090.0,278.5,1224.5,1298.5
50,1109.0,2854.0,1540.0,3104.0,681.0,3109.5,1102.5,2358.5,1090.5,278.0,1224.5,1297.5
51,1110.0,2854.0,1545.0,3096.0,686.0,3117.5,1094.0,2358.0,1091.5,278.0,1224.5,1296.5
52,1112.0,2855.0,1550.0,3089.0,691.0,3125.5,1087.0,2359.0,1094.0,277.5,1224.5,1298.5
53,1110.0,2854.0,1551.0,3083.0,693.0,3128.5,1080.0,2359.0,1093.5,279.0,1224.5,1297.5
54,1110.0,2854.0,1554.0,3079.0,696.0,3133.5,1075.0,2359.0,1095.5,279.0,1224.0,1297.0
55,1111.0,2854.0,1556.0,3075.0,699.0,3136.5,1072.0,2360.0,1097.5,278.0,1225.0,1297.0
56,1110.0,2854.0,1556.0,3071.0,700.0,3139.5,1068.0,2360.0,1097.0,278.5,1224.5,1297.5
57,1110.0,2853.0,1558.0,3067.0,704.0,3143.5,1063.0,2360.0,1099.0,278.5,1223.5,1297.5
58,1111.0,2854.0,1561.0,3063.0,707.0,3147.5,1059.0,2360.0,1101.5,279.0,1224.0,1297.0
